time,flux,flux_err,time_bin_start,time_bin_size
1438.2550027684179,1.0015777000000001,0.0009277296080577455,1438.2532666573068,0.0034722222222222225
1438.25847499064,1.0014908500000002,0.0011343545957357966,1438.256738879529,0.0034722222222222225
1438.2619472128624,1.0027271666666666,0.0009248684629328973,1438.260211101751,0.0034722222222222225
1438.2654194350846,1.00149523,0.001130399371991679,1438.2636833239735,0.0034722222222222225
1438.2688916573068,1.0028400666666666,0.0009218997634817717,1438.2671555461957,0.0034722222222222225
1438.272363879529,1.000120025,0.0011267422803588228,1438.2706277684179,0.0034722222222222225
1438.275836101751,1.0016093666666668,0.0009189093787895626,1438.27409999064,0.0034722222222222225
1438.2793083239735,1.0016194,0.0011241865516436597,1438.2775722128624,0.0034722222222222225
1438.2827805461957,1.0010649866666668,0.0009165912699860803,1438.2810444350846,0.0034722222222222225
1438.2862527684179,0.9998337900000001,0.0011204338743025768,1438.2845166573068,0.0034722222222222225
1438.28972499064,0.99890393,0.0009133662617326122,1438.287988879529,0.0034722222222222225
1438.2931972128624,1.0012075500000002,0.0011178593808250324,1438.291461101751,0.0034722222222222225
1438.2966694350846,1.0002451,0.0009113429813256392,1438.2949333239735,0.0034722222222222225
1438.3001416573068,1.000685405,0.0011147677006707205,1438.2984055461957,0.0034722222222222225
1438.303613879529,1.00073099,0.0009092950464834496,1438.3018777684179,0.0034722222222222225
1438.307086101751,0.999728135,0.0011121324587023123,1438.30534999064,0.0034722222222222225
1438.3105583239735,1.00026192,0.0009067208875285284,1438.3088222128624,0.0034722222222222225
1438.3140305461957,1.00039988,0.001108923204826449,1438.3122944350846,0.0034722222222222225
1438.3175027684179,1.0005928666666666,0.0009046775187553512,1438.3157666573068,0.0034722222222222225
1438.32097499064,1.00035043,0.0011070288051377639,1438.319238879529,0.0034722222222222225
1438.3244472128624,0.99906683,0.0009015509462073191,1438.322711101751,0.0034722222222222225
1438.3279194350846,0.9997075799999999,0.0011031121832104837,1438.3261833239735,0.0034722222222222225
1438.3313916573068,0.9992005366666667,0.0008990084321724105,1438.3296555461957,0.0034722222222222225
1438.334863879529,1.000091125,0.001100103474484489,1438.3331277684179,0.0034722222222222225
1438.338336101751,0.9993697866666666,0.0008965330080235442,1438.33659999064,0.0034722222222222225
1438.3418083239735,1.00080181,0.0010968336096911018,1438.3400722128624,0.0034722222222222225
1438.3452805461957,1.0000957866666667,0.0008940858796361604,1438.3435444350846,0.0034722222222222225
1438.3487527684179,1.0011649999999999,0.001094157711898368,1438.3470166573068,0.0034722222222222225
1438.35222499064,1.0006384933333334,0.0008912824317222341,1438.350488879529,0.0034722222222222225
1438.3556972128624,1.0003095499999999,0.0010900497249616116,1438.353961101751,0.0034722222222222225
1438.3591694350846,0.9991850066666667,0.0008882692127768341,1438.3574333239735,0.0034722222222222225
1438.3626416573068,0.99436873,0.0010845848895183747,1438.3609055461957,0.0034722222222222225
1438.366113879529,0.9946996166666665,0.0008842672282209503,1438.3643777684179,0.0034722222222222225
1438.369586101751,0.9921779,0.0015285955,1438.36784999064,0.0034722222222222225
1438.3730583239735,0.9948537166666668,0.0008817656937383642,1438.3713222128624,0.0034722222222222225
1438.3765305461957,0.9935659800000001,0.0010780660320035746,1438.3747944350846,0.0034722222222222225
1438.3800027684179,0.9950966833333333,0.0008791176129563281,1438.3782666573068,0.0034722222222222225
1438.38347499064,0.9943136850000001,0.0010752853455130793,1438.381738879529,0.0034722222222222225
1438.3869472128624,0.9936130350000001,0.0010730141674666195,1438.385211101751,0.0034722222222222225
1438.3904194350846,0.994628015,0.0010722017109203869,1438.3886833239735,0.0034722222222222225
1438.3938916573068,0.994567185,0.001071091777882751,1438.3921555461957,0.0034722222222222225
1438.397363879529,0.993213385,0.0010689163796458602,1438.3956277684179,0.0034722222222222225
1438.400836101751,0.9956187233333335,0.0008723140648446433,1438.39909999064,0.0034722222222222225
1438.4043083239735,0.994638205,0.001067046779311282,1438.4025722128624,0.0034722222222222225
1438.4077805461957,0.9949486033333333,0.000870872448356087,1438.4060444350846,0.0034722222222222225
1438.4112527684179,0.99697575,0.001066459308640147,1438.4095166573068,0.0034722222222222225
1438.41472499064,0.998255015,0.0010666216647648148,1438.412988879529,0.0034722222222222225
1438.4181972128624,0.9987654349999999,0.0010658642298844658,1438.416461101751,0.0034722222222222225
1438.4216694350846,1.0009642,0.0008706164313142328,1438.4199333239735,0.0034722222222222225
1438.4251416573068,1.000331605,0.001065688784434079,1438.4234055461957,0.0034722222222222225
1438.428613879529,1.0000062433333332,0.0008697645201823798,1438.4268777684179,0.0034722222222222225
1438.432086101751,0.999207975,0.0010647682166849142,1438.43034999064,0.0034722222222222225
1438.4355583239735,0.9996120533333333,0.0008695639725373969,1438.4338222128624,0.0034722222222222225
1438.4390305461957,0.99848938,0.0010646526734619053,1438.4372944350846,0.0034722222222222225
1438.4425027684179,0.9994865666666667,0.0008693343470505983,1438.4407666573068,0.0034722222222222225
1438.44597499064,0.99923128,0.0010646263489937785,1438.444238879529,0.0034722222222222225
1438.4494472128624,0.9998954133333333,0.0008691759173694817,1438.447711101751,0.0034722222222222225
1438.4529194350846,0.999133915,0.001063888609590433,1438.4511833239735,0.0034722222222222225
1438.4563916573068,0.9996293466666666,0.0008693497281518809,1438.4546555461957,0.0034722222222222225
1438.459863879529,0.9999210300000001,0.001064674800498678,1438.4581277684179,0.0034722222222222225
1438.463336101751,1.0002684966666668,0.0008691039035236651,1438.46159999064,0.0034722222222222225
1438.4668083239735,1.0010411000000001,0.001065136131875021,1438.4650722128624,0.0034722222222222225
