time,flux,flux_err
0.0,0.42801887937642197,nan
0.0013889078782085562,0.4256437332952791,nan
0.0027778157557349914,0.4232464457391921,nan
0.004166724098240593,0.4208269531422908,nan
0.005555631975539654,0.4183852393705476,nan
0.006944539853293463,0.4159213232840472,nan
0.008333447730819898,0.4134352456096795,nan
0.009722355608346334,0.4109271010890605,nan
0.011111263951534056,0.4083970298725965,nan
0.012500171829060491,0.4058452167951143,nan
0.013889079706132179,0.4032718895960892,nan
0.015277987584113362,0.40067728862653484,nan
0.016666895927983205,0.3980617087189193,nan
0.01805580380482752,0.39542550028683854,nan
0.019444711681671834,0.3927690404908619,nan
0.02083361955988039,0.39009271219777375,nan
0.022222527438088946,0.3873968968407795,nan
0.02361143531493326,0.3846820077069615,nan
0.025000343192459695,0.3819484728321756,nan
0.026389251535647418,0.3791967379615717,nan
0.027778159413173853,0.37642727020621525,nan
0.029167067290927662,0.37364057087670277,nan
0.030555975168226723,0.37083716977191594,nan
0.031944883045525785,0.3680175783374118,nan
0.033333790923279594,0.36518233417783597,nan
0.03472269880080603,0.3623319800758913,nan
0.036111606678332464,0.35946703296258375,nan
0.0375005145558589,0.3565879624853827,nan
0.03888942243293059,0.35369521287045336,nan
0.04027833031091177,0.35078922159048265,nan
0.041667238189120326,0.34787044885083596,nan
0.04305614606596464,0.34493935465988734,nan
0.044445053942808954,0.3419963825165646,nan
0.04583396182101751,0.3390419918474272,nan
0.04722286969922607,0.3360766410916085,nan
0.04861177757607038,0.3331007858274426,nan
0.050000685452914695,0.3301149119578892,nan
0.05138959333044113,0.3271195634646191,nan
0.052778501208649686,0.3241152532356666,nan
0.05416740908617612,0.32110246951915933,nan
0.05555631696370256,0.3180816629252545,nan
0.05694522484100162,0.3150533066395851,nan
0.05833413271852805,0.3120179014417359,nan
0.0597230401303932,0.30897592836306176,nan
0.061111948007919636,0.30592785359523633,nan
0.06250085588544607,0.3028741408801494,nan
0.06388976376229039,0.29981525993728386,nan
0.06527867163981682,0.29675168193397594,nan
0.06666757951802538,0.29368388832837056,nan
0.0680564869301179,0.29061236837616855,nan
0.06944539480673484,0.28753760475103185,nan
0.0708343026849434,0.284460085962877,nan
0.07222321056315195,0.2813802820829667,nan
0.07361211843999627,0.2782986417079605,nan
0.07500102585117929,0.2752155844512427,nan
0.0763899337289331,0.27213150880032133,nan
0.07777884160691428,0.2690468132422448,nan
0.07916774948444072,0.26596190688338583,nan
0.08055665689630587,0.26287716069082,nan
0.0819455647738323,0.2597929013686544,nan
0.08333447265067662,0.25670944883956825,nan
0.08472338006254176,0.253627116951344,nan
0.08611228794075032,0.25054620831673335,nan
0.08750119581827676,0.2474670268046948,nan
0.08889010322945978,0.2443898761958001,nan
0.09027901110698622,0.2413150570908229,nan
0.09166791898519477,0.23824287310804926,nan
0.09305682639705992,0.23517362778526119,nan
0.09444573427413161,0.23210762149110065,nan
0.09583464215143067,0.22904515760294908,nan
0.09722354956397794,0.22598653941651303,nan
0.09861245744173175,0.2229320670802779,nan
0.10000136485291478,0.21988204476477113,nan
0.10139027273021384,0.216836772469446,nan
0.1027791801427611,0.2137965542099063,nan
0.10416808802028754,0.21076168985391508,nan
0.10555699543147057,0.20773248326834737,nan
0.106945903308997,0.20470923418116826,nan
0.10833481072086215,0.2016922463142552,nan
0.10972371859838859,0.19868181927003858,nan
0.11111262601093586,0.19567825662413463,nan
0.11250153388846229,0.19268185785822345,nan
0.11389044129964532,0.18969292640926794,nan
0.11527934917717175,0.18671176163415204,nan
0.11805716446724546,0.1807739412541376,nan
0.11944607187842848,0.1778178880640402,nan
0.12083497975504542,0.17487080639792985,nan
