time,flux,flux_err
0.0,-0.8365536298454003,2.0486643
0.0013888780144952761,2.6741477905271624,2.0514159
0.002777756027171563,-0.5982984129792759,2.0480264999999997
0.004166633807471953,0.43381775210665263,2.0489104
0.005555511821512482,1.5923062777607586,2.0493139
0.006944389834643516,-2.2319028477809284,2.0483350000000002
0.00833326784777455,-1.3989096417347788,2.0480202999999997
0.009722145628529688,-4.475264110836425,2.0476747
0.011111023641660722,-3.0050262464617914,2.0470829
0.012499901654791756,0.904483986753325,2.0490137
0.013888779435546894,-1.280733356865293,2.0493153
0.015277657448677928,3.4159917782039484,2.0507944
0.016666535461808962,-3.555420551963602,2.0458938
0.018055413243018847,-1.5942703020641142,2.0477762
0.019444291255695134,-1.5547174113101474,2.0472121000000003
0.020833169036450272,-1.2927718054898913,2.0508523999999997
0.0222220470504908,-4.218843398780427,2.0448280999999997
0.02361092483079119,1.4352779073977615,2.0488657000000003
0.024999802843467478,1.5814022325281623,2.0517365
0.026388680624222616,0.3305296917422921,2.0517886
0.027777558404523006,-0.45036960929032566,2.0517549
0.02916643641765404,2.3998944320951505,2.0542952999999997
0.030555314198863925,0.31383191698980606,2.0485234
0.031944191979164316,0.6080729353586034,2.0513977000000003
0.03333306999229535,2.7910175719562194,2.0525005999999997
0.034721947773505235,0.45926590434803427,2.0518530999999998
0.036110825553805626,-1.799712004393518,2.0494072
0.037499703334106016,0.4708739051972559,2.0498412
0.0388885813476918,1.475533700340838,2.0516079
0.040277459128446935,-3.0520425540977674,2.0490285999999998
0.041666336908747326,-1.4763047968877254,2.0495807
0.043055214689047716,2.770237047900951,2.0525588000000003
0.04444409247071235,-1.3661969362908142,2.047935
0.04583297025055799,5.0195933239198345,2.0530736000000003
0.04722184803085838,0.36847789906488004,2.0535348
0.04861072581161352,0.26016683641725974,2.0529451
0.04999960359145916,0.7782601750020741,2.0526967
0.05138848137175955,2.543957951158326,2.0547807000000002
0.05277735915296944,0.9426601939955921,2.0507161999999997
0.05416623693326983,-0.5133230818885315,2.0537369
0.05555511471357022,-0.9104518689831069,2.0513684000000003
0.056943992494780105,1.0726938426591257,2.0547495
0.058332870275080495,-2.3351259332874266,2.0503523
0.059721748055380885,-0.05301118444482311,2.0531425000000003
0.061110625835681276,2.3668681116712054,2.0543123
0.06249950338360577,2.654501977582525,2.0553201999999997
0.06388838116345141,2.0483404215588887,2.0556001
0.0652772589446613,1.0117834330728517,2.054119
0.06666613672496169,0.34193098728353943,2.0533143999999997
0.06805501427243144,0.024873051327958418,2.05631
0.06944389205364132,2.03733958986872,2.0575164999999997
0.07083276983439646,-2.3262894359558834,2.0549751
0.07222164761469685,1.1905659280057002,2.05773
0.0736105251621666,0.20273564311560355,2.0571791000000004
0.07499940294292173,3.3838096679847296,2.0616273
0.07638828049084623,0.12371795398730656,2.0547644
0.07777715827069187,1.9786704362468472,2.059099
0.07916603605144701,2.744557042237254,2.0601798
0.0805549135993715,-1.0502723137282368,2.0603344000000003
0.0819437913796719,-0.7379677313637198,2.0603102
0.08333266892805113,-1.3623393084023467,2.0607982000000002
0.08472154670835153,-1.4674371354074411,2.0595281
0.08611042425582127,2.417748705681926,2.0632100999999996
0.08749930203657641,-1.81720186056643,2.0624145
0.08888817958404616,3.6959710819343905,2.0644125
0.0902770573638918,3.1144874513281096,2.0649794
0.09166593491227104,2.7322071454697783,2.0659256
0.09305481245974079,2.3552300396974486,2.0657755
0.09444369024004118,-0.24039401064270116,2.0647732999999997
0.09583256778842042,-1.0780051652547664,2.0670382999999997
0.09722144556872081,5.529516416430296,2.0705343
0.09861032311573581,-0.3276594269265709,2.0680977
0.0999992006636603,0.013777118605172722,2.0701478
0.1013880782115848,-0.18509413840142197,2.0700959
0.10277695599143044,-1.8902333886716245,2.0689992
0.10416583353844544,1.2338091797036272,2.0702203999999997
0.10555471108591519,0.4696533870556907,2.0712402
0.10694358863338493,-2.1856009507688348,2.0725303
0.10833246641414007,-2.213944018906279,2.0718251
0.10972134396160982,-1.1635559902820583,2.0726842
0.11111022150907957,-1.2847570224638896,2.0708283
0.1124990990574588,-1.8821372632982483,2.0730356000000003
0.11388797660492855,0.5289431493014032,2.0755793
0.11527685438522894,3.058594087655593,2.0775017
0.11666573193360819,-2.6350045804836943,2.0747238
0.11805460948153268,-2.8955029992018346,2.076451
0.11944348702900243,-4.047681300156037,2.0751611
0.12083236457647217,-1.869329592795258,2.0785746
0.12222124212439667,-0.38930796108429866,2.0807362
0.12361011967186641,-0.2465764745140685,2.0813923
0.12499899721933616,4.147354801865441,2.0843154999999998
0.1263878747677154,0.44620579959733864,2.0826529
0.12777675231518515,-0.3120335702532605,2.0825204000000004
0.1291656298626549,0.12633659650466733,2.0857178999999997
0.1305545074105794,-1.2469137951488818,2.0841791
0.13194338495804914,-0.11713483898496657,2.0861342
0.13333226250551888,-1.3555666227453862,2.0851232
0.13472114005344338,-2.4974392304662367,2.0857381000000004
0.13611001760091312,0.5784472635677629,2.0885943
0.13749889514838287,-0.889597201851233,2.0884066
0.1388877726967621,-5.426962686657717,2.0871165
0.14027665001140122,0.10157075923902809,2.0910962
0.14166552755887096,1.06612311381364,2.092876
0.14305440510679546,-1.1321856407039572,2.0928786
0.14444328265471995,1.7656044741187003,2.0936432000000003
0.14583216020173495,-3.610796561255799,2.0937934
0.14722103774965944,-0.4232287692214429,2.0953049
0.14860991506429855,-3.1936321564319026,2.0949424
0.1499987926117683,-1.9433467187070645,2.0965261
0.1513876701596928,1.0427875660125931,2.0995911
0.15277654770761728,-2.0564892679918896,2.0980097
0.15416542525508703,0.12303281331592125,2.1006701999999997
0.15555430257063563,2.047583852361523,2.1025429
0.15694318011856012,0.9118138914623435,2.1042603
0.15833205766648462,3.658242961149224,2.1072088
0.15972093497975948,1.8175710805266834,2.1041334
0.16110981252859347,-1.221811751956894,2.1059974
0.1624986900760632,-0.0978355502327089,2.1046456
0.16388756739070232,-0.14729032440735645,2.1079418000000003
0.16527644493908156,4.564273918033767,2.1122454
0.1666653224865513,0.7630971643294431,2.1107156999999996
0.1680541998011904,3.448419378703057,2.1110900999999997
0.1694430773491149,-5.033169487619454,2.1072703
0.17083195489658465,1.1566605044388376,2.1121586
0.1722208322116785,0.20305931282586442,2.111475
0.17360970975914825,-0.17745310379035117,2.1128021
0.17499858707378735,-2.0480267896430346,2.1129700000000002
0.1763874646212571,2.4179282147886143,2.1161757999999997
0.1777763419368057,1.6430418755527698,2.1176801999999997
0.17916521948427544,-0.10938585194612149,2.1174455
0.1805540970317452,-2.900855023664358,2.1165366999999997
0.18194297434683904,4.398474306467859,2.1210143
0.18333185189476353,-0.7199879061061222,2.119333
0.1847207292089479,-1.3525217236734581,2.1192099
0.18610960675687238,1.7521927919146476,2.1229826
0.18749848407151148,3.0979955834209125,2.1266399
0.18888736161898123,-1.0064234164170025,2.1209863
0.19027623893452983,0.1538257084304432,2.1236239
0.19166511624916893,0.5579928753956851,2.1251475
