time,flux,flux_err,time_bin_start,time_bin_size
2390.873608553994,0.9990527650000001,0.0015114163586383972,2390.871872442883,0.0034722222222222225
2390.8770807762166,0.9989388066666667,0.001234668722330566,2390.8753446651053,0.0034722222222222225
2390.880552998439,1.0013534000000002,0.0015147761042918532,2390.8788168873275,0.0034722222222222225
2390.884025220661,1.00082501,0.0012365488830660002,2390.8822891095497,0.0034722222222222225
2390.887497442883,1.0017160999999999,0.0015159433130704468,2390.885761331772,0.0034722222222222225
2390.8909696651053,1.0001249033333333,0.001237512668185495,2390.889233553994,0.0034722222222222225
2390.8944418873275,0.998402145,0.0015160514552061647,2390.8927057762166,0.0034722222222222225
2390.8979141095497,1.0004190800000001,0.0012378378767867431,2390.896177998439,0.0034722222222222225
2390.901386331772,1.00110295,0.0015164120979393703,2390.899650220661,0.0034722222222222225
2390.904858553994,0.9999599466666668,0.0012384166131783412,2390.903122442883,0.0034722222222222225
2390.9083307762166,1.00262575,0.0015183416120440256,2390.9065946651053,0.0034722222222222225
2390.911802998439,0.9987934966666666,0.0012386688767167524,2390.9100668873275,0.0034722222222222225
2390.915275220661,1.002374925,0.0015189329169524282,2390.9135391095497,0.0034722222222222225
2390.918747442883,0.99920391,0.0012394739280604946,2390.917011331772,0.0034722222222222225
2390.9222196651053,0.99777374,0.0015173126886137487,2390.920483553994,0.0034722222222222225
2390.9256918873275,0.99941535,0.0012394163404230438,2390.9239557762166,0.0034722222222222225
2390.9291641095497,0.998434965,0.0015176526666261965,2390.927427998439,0.0034722222222222225
2390.932636331772,0.9991838133333334,0.0012401440896581126,2390.930900220661,0.0034722222222222225
2390.936108553994,1.000269855,0.0015200362347995663,2390.934372442883,0.0034722222222222225
2390.9395807762166,0.9992544099999999,0.0012405253722318165,2390.9378446651053,0.0034722222222222225
2390.943052998439,0.99699536,0.0015182040198079589,2390.9413168873275,0.0034722222222222225
2390.946525220661,0.9993313933333333,0.0012404018041805148,2390.9447891095497,0.0034722222222222225
2390.949997442883,0.999261645,0.0015199736833195771,2390.948261331772,0.0034722222222222225
2390.9534696651053,1.00044233,0.0012418642879129694,2390.951733553994,0.0034722222222222225
2390.9569418873275,0.999850395,0.0015199965840357091,2390.9552057762166,0.0034722222222222225
2390.9604141095497,0.9991996966666666,0.001240972791769047,2390.958677998439,0.0034722222222222225
2390.963886331772,1.00059165,0.001520869011679363,2390.962150220661,0.0034722222222222225
2390.967358553994,0.9999550566666667,0.001242033557150841,2390.965622442883,0.0034722222222222225
2390.9708307762166,0.99841723,0.0015201017543453282,2390.9690946651053,0.0034722222222222225
2390.974302998439,0.9982622866666667,0.001241070478487367,2390.9725668873275,0.0034722222222222225
2390.977775220661,0.9995926399999999,0.0015217352468920415,2390.9760391095497,0.0034722222222222225
2390.981247442883,1.00014437,0.0012426098084942724,2390.979511331772,0.0034722222222222225
2390.9847196651053,0.999461465,0.0015223860514956811,2390.982983553994,0.0034722222222222225
2390.9881918873275,0.9997001166666667,0.0012424937630272628,2390.9864557762166,0.0034722222222222225
2390.9916641095497,0.9996957849999999,0.0015222000617755621,2390.989927998439,0.0034722222222222225
2390.995136331772,0.9974514466666666,0.0012429450174427784,2390.993400220661,0.0034722222222222225
2390.998608553994,0.997979475,0.001522785687190687,2390.996872442883,0.0034722222222222225
2391.0020807762166,0.9997734733333333,0.0012442156364252483,2391.0003446651053,0.0034722222222222225
2391.005552998439,1.0006886,0.0015245974760422797,2391.0038168873275,0.0034722222222222225
2391.009025220661,0.9989965033333333,0.0012454442629410674,2391.0072891095497,0.0034722222222222225
2391.012497442883,0.9998427400000001,0.0015252199083405752,2391.010761331772,0.0034722222222222225
2391.0159696651053,1.0024017666666667,0.001246488115448056,2391.014233553994,0.0034722222222222225
2391.0194418873275,0.9966344549999999,0.001525539912065028,2391.0177057762166,0.0034722222222222225
2391.0229141095497,0.9989621966666666,0.0012458606668898774,2391.021177998439,0.0034722222222222225
2391.026386331772,0.9995100800000001,0.0015269570365020139,2391.024650220661,0.0034722222222222225
2391.029858553994,1.0001970066666666,0.0012486934029333377,2391.028122442883,0.0034722222222222225
2391.0333307762166,1.00100005,0.001529277099156371,2391.0315946651053,0.0034722222222222225
2391.036802998439,1.0003382833333334,0.0012499735669847477,2391.0350668873275,0.0034722222222222225
2391.040275220661,0.99694693,0.0015296689305128233,2391.0385391095497,0.0034722222222222225
2391.043747442883,0.9971027566666667,0.0012495475350206382,2391.042011331772,0.0034722222222222225
2391.0472196651053,0.99699506,0.0015312129021129502,2391.045483553994,0.0034722222222222225
2391.0506918873275,1.00097988,0.0012527653109884727,2391.0489557762166,0.0034722222222222225
2391.0541641095497,0.999809475,0.0015354177828511082,2391.052427998439,0.0034722222222222225
2391.057636331772,0.99987967,0.0012530713354329006,2391.055900220661,0.0034722222222222225
2391.061108553994,1.00289075,0.0015370866193269656,2391.059372442883,0.0034722222222222225
2391.0645807762166,0.9981923,0.0012544540717814307,2391.0628446651053,0.0034722222222222225
2391.068052998439,1.00120365,0.001538886647986187,2391.0663168873275,0.0034722222222222225
2391.071525220661,1.0010169266666666,0.0012567294177409428,2391.0697891095497,0.0034722222222222225
2391.074997442883,0.9997082150000001,0.0015395825484185647,2391.073261331772,0.0034722222222222225
2391.0784696651053,1.0013350333333333,0.0012586467211263977,2391.076733553994,0.0034722222222222225
2391.0819418873275,0.999794,0.0015416739499608987,2391.0802057762166,0.0034722222222222225
2391.0854141095497,1.0009585433333335,0.001259973882701307,2391.083677998439,0.0034722222222222225
2391.088886331772,0.9999346,0.0015432927016255213,2391.087150220661,0.0034722222222222225
2391.092358553994,0.99902873,0.0012603780827680725,2391.090622442883,0.0034722222222222225
2391.0958307762166,1.00058944,0.0015447589576274771,2391.0940946651053,0.0034722222222222225
2391.099302998439,1.0002067766666665,0.001262045774842462,2391.0975668873275,0.0034722222222222225
2391.102775220661,0.998298315,0.0015451975292198761,2391.1010391095497,0.0034722222222222225
2391.106247442883,0.9993863099999999,0.0012628550282057299,2391.104511331772,0.0034722222222222225
2391.1097196651053,0.99901682,0.0015460042912870651,2391.107983553994,0.0034722222222222225
2391.1131918873275,1.00001108,0.001263169930938611,2391.1114557762166,0.0034722222222222225
2391.1166641095497,1.00009199,0.0015490158165522624,2391.114927998439,0.0034722222222222225
2391.120136331772,1.00102286,0.0012648973003984729,2391.118400220661,0.0034722222222222225
2391.123608553994,0.998658925,0.0015481520465370575,2391.121872442883,0.0034722222222222225
2391.1270807762166,0.9979913066666667,0.0012646894641448064,2391.1253446651053,0.0034722222222222225
2391.130552998439,0.999856035,0.0015492005125153497,2391.1288168873275,0.0034722222222222225
2391.134025220661,0.9989749033333334,0.001265502034661585,2391.1322891095497,0.0034722222222222225
2391.137497442883,0.999469995,0.0015506825491142418,2391.135761331772,0.0034722222222222225
2391.1409696651053,0.99908626,0.0012659744648887714,2391.139233553994,0.0034722222222222225
2391.1444418873275,0.99915886,0.0015504771893384995,2391.1427057762166,0.0034722222222222225
2391.1479141095497,1.0002884100000002,0.001266535414393064,2391.146177998439,0.0034722222222222225
2391.151386331772,1.000844235,0.001550803423917482,2391.149650220661,0.0034722222222222225
2391.154858553994,0.9994014099999999,0.0012664252821322022,2391.153122442883,0.0034722222222222225
2391.1583307762166,0.999684365,0.001551508401284719,2391.1565946651053,0.0034722222222222225
2391.161802998439,0.9991324433333334,0.0012666598246142832,2391.1600668873275,0.0034722222222222225
2391.165275220661,0.999744125,0.0015502772571318372,2391.1635391095497,0.0034722222222222225
2391.168747442883,1.0003715800000001,0.0012674826232837483,2391.167011331772,0.0034722222222222225
2391.1722196651053,0.9998166450000001,0.001550931989989246,2391.170483553994,0.0034722222222222225
2391.1756918873275,1.0003328033333334,0.001266429318353559,2391.1739557762166,0.0034722222222222225
2391.1791641095497,0.99988925,0.0015511371288383145,2391.177427998439,0.0034722222222222225
2391.182636331772,1.00060139,0.0012662234432452679,2391.180900220661,0.0034722222222222225
2391.186108553994,0.99830711,0.0015499929559839557,2391.184372442883,0.0034722222222222225
2391.1895807762166,0.9984616399999999,0.0012649976260194335,2391.1878446651053,0.0034722222222222225
2391.193052998439,0.9992896,0.0015501032223175799,2391.1913168873275,0.0034722222222222225
2391.196525220661,1.0011159633333333,0.001265849673005995,2391.1947891095497,0.0034722222222222225
2391.199997442883,0.99946197,0.0015487571856670408,2391.198261331772,0.0034722222222222225
2391.2034696651053,0.9983790499999999,0.0012637013247302359,2391.201733553994,0.0034722222222222225
2391.2069418873275,1.00223105,0.0015492132677925284,2391.2052057762166,0.0034722222222222225
2391.2104141095497,0.9988129833333333,0.0012638459915004438,2391.208677998439,0.0034722222222222225
2391.213886331772,1.000186335,0.001548280340579575,2391.212150220661,0.0034722222222222225
2391.217358553994,0.9998108066666668,0.0012629440560441275,2391.215622442883,0.0034722222222222225
2391.2208307762166,0.998590715,0.0015457395628118082,2391.2190946651053,0.0034722222222222225
2391.224302998439,1.00142005,0.0012627363803749323,2391.2225668873275,0.0034722222222222225
2391.227775220661,1.001154705,0.0015459309916648189,2391.2260391095497,0.0034722222222222225
2391.231247442883,0.9983487733333334,0.0012607823960990353,2391.229511331772,0.0034722222222222225
2391.2347196651053,1.00119135,0.0015455873972230103,2391.232983553994,0.0034722222222222225
2391.2381918873275,1.0012105133333333,0.0012614406848262757,2391.2364557762166,0.0034722222222222225
2391.2416641095497,0.9988043,0.001543843390765799,2391.239927998439,0.0034722222222222225
2391.245136331772,0.99979737,0.001259748771313255,2391.243400220661,0.0034722222222222225
2391.248608553994,0.99917263,0.0015429129984866493,2391.246872442883,0.0034722222222222225
2391.2520807762166,1.00035633,0.0012605930905588935,2391.2503446651053,0.0034722222222222225
2391.255552998439,0.997892875,0.0015418177729903922,2391.2538168873275,0.0034722222222222225
2391.259025220661,0.9997446766666666,0.0012590429282415654,2391.2572891095497,0.0034722222222222225
2391.262497442883,1.0012879,0.001543007370532543,2391.260761331772,0.0034722222222222225
2391.2659696651053,0.99864911,0.0012582270433273573,2391.264233553994,0.0034722222222222225
2391.2694418873275,0.9973841050000001,0.0015403234066364059,2391.2677057762166,0.0034722222222222225
2391.2729141095497,0.9976977699999999,0.0012568558869187347,2391.271177998439,0.0034722222222222225
2391.276386331772,0.997405145,0.0015389591710143337,2391.274650220661,0.0034722222222222225
2391.279858553994,1.0003561266666667,0.0012580840354162396,2391.278122442883,0.0034722222222222225
2391.2833307762166,0.997820595,0.001539348153716112,2391.2815946651053,0.0034722222222222225
2391.286802998439,1.0001891566666667,0.0012573831547606981,2391.2850668873275,0.0034722222222222225
2391.290275220661,0.9980159399999999,0.0015372370548045688,2391.2885391095497,0.0034722222222222225
2391.293747442883,1.000536806666667,0.0012574556390233,2391.292011331772,0.0034722222222222225
2391.2972196651053,0.99850595,0.0015384070027103117,2391.295483553994,0.0034722222222222225
2391.3006918873275,0.9992793466666666,0.0012563140540528923,2391.2989557762166,0.0034722222222222225
2391.3041641095497,0.99805146,0.0015385035519603497,2391.302427998439,0.0034722222222222225
2391.307636331772,0.9989043433333333,0.0012561987539774172,2391.305900220661,0.0034722222222222225
2391.311108553994,1.0003475,0.0015394179922042592,2391.309372442883,0.0034722222222222225
2391.3145807762166,0.99685802,0.0012554643862198814,2391.3128446651053,0.0034722222222222225
2391.318052998439,0.9981972299999999,0.001538564559336469,2391.3163168873275,0.0034722222222222225
2391.321525220661,1.0000703766666665,0.0012569578668025457,2391.3197891095497,0.0034722222222222225
2391.324997442883,0.997835485,0.0015391536038881922,2391.323261331772,0.0034722222222222225
2391.3284696651053,0.99866591,0.0012573574113108608,2391.326733553994,0.0034722222222222225
2391.3319418873275,0.999449165,0.0015401624234855726,2391.3302057762166,0.0034722222222222225
2391.3354141095497,0.99925392,0.0012578883935244387,2391.333677998439,0.0034722222222222225
2391.338886331772,1.00176545,0.0015422954888468033,2391.337150220661,0.0034722222222222225
2391.342358553994,1.0014511666666666,0.0012598277808170471,2391.340622442883,0.0034722222222222225
2391.3458307762166,0.99740231,0.0015412397046177671,2391.3440946651053,0.0034722222222222225
2391.349302998439,1.0016694466666667,0.0012603228896532388,2391.3475668873275,0.0034722222222222225
2391.352775220661,0.999596215,0.001543291108563178,2391.3510391095497,0.0034722222222222225
2391.356247442883,1.0007933666666666,0.0012601765817215292,2391.354511331772,0.0034722222222222225
2391.3597196651053,1.000168,0.0015443542940099635,2391.357983553994,0.0034722222222222225
2391.3631918873275,0.9991920633333334,0.0012610854810669282,2391.3614557762166,0.0034722222222222225
2391.3666641095497,0.99773508,0.001544232869577653,2391.364927998439,0.0034722222222222225
2391.370136331772,1.0012562999999999,0.0012631381869735205,2391.368400220661,0.0034722222222222225
2391.373608553994,0.99958913,0.0015469241671216669,2391.371872442883,0.0034722222222222225
2391.3770807762166,1.0001620333333332,0.0012641239245495953,2391.3753446651053,0.0034722222222222225
2391.380552998439,1.00134545,0.0015489299199855655,2391.3788168873275,0.0034722222222222225
2391.384025220661,1.00047871,0.0012646536202905454,2391.3822891095497,0.0034722222222222225
2391.387497442883,1.000760855,0.0015501343503758448,2391.385761331772,0.0034722222222222225
2391.3909696651053,0.99716109,0.0012650824521801337,2391.389233553994,0.0034722222222222225
2391.3944418873275,1.000728335,0.001551421308355137,2391.3927057762166,0.0034722222222222225
2391.3979141095497,0.9992692333333334,0.0012666435839810513,2391.396177998439,0.0034722222222222225
2391.401386331772,0.99535012,0.0015502901283474813,2391.399650220661,0.0034722222222222225
2391.404858553994,0.9987011366666666,0.001268040664783522,2391.403122442883,0.0034722222222222225
2391.4083307762166,0.9995808500000001,0.0015536129025010646,2391.4065946651053,0.0034722222222222225
2391.411802998439,0.9998112699999999,0.0012696528404788322,2391.4100668873275,0.0034722222222222225
2391.415275220661,0.999286755,0.0015558510876201592,2391.4135391095497,0.0034722222222222225
2391.418747442883,1.00085803,0.0012711556039210821,2391.417011331772,0.0034722222222222225
2391.4222196651053,1.001260975,0.0015584818485577182,2391.420483553994,0.0034722222222222225
2391.4256918873275,1.0003561933333334,0.0012721916314161542,2391.4239557762166,0.0034722222222222225
2391.4291641095497,0.99886498,0.001558130123280255,2391.427427998439,0.0034722222222222225
2391.432636331772,0.9984656866666667,0.0012729905060463924,2391.430900220661,0.0034722222222222225
2391.436108553994,0.999493675,0.0015604980110402297,2391.434372442883,0.0034722222222222225
2391.4395807762166,1.0010706033333334,0.001274953234512418,2391.4378446651053,0.0034722222222222225
2391.443052998439,1.0003653,0.0015618117792200001,2391.4413168873275,0.0034722222222222225
2391.446525220661,0.9997884833333334,0.001275921286971137,2391.4447891095497,0.0034722222222222225
2391.449997442883,0.9982577850000001,0.0015626107048949819,2391.448261331772,0.0034722222222222225
2391.4534696651053,0.9986964266666667,0.001276466233468022,2391.451733553994,0.0034722222222222225
2391.4569418873275,1.0012859,0.0015651339693896888,2391.4552057762166,0.0034722222222222225
2391.4604141095497,0.9995792766666666,0.001277633908099752,2391.458677998439,0.0034722222222222225
2391.463886331772,0.998848975,0.0015664336941838722,2391.462150220661,0.0034722222222222225
2391.467358553994,0.99782447,0.0012787133296250552,2391.465622442883,0.0034722222222222225
2391.4708307762166,0.99845594,0.0015677874435960644,2391.4690946651053,0.0034722222222222225
2391.474302998439,0.9993029266666666,0.0012806957243821522,2391.4725668873275,0.0034722222222222225
2391.477775220661,0.998778865,0.0015694780988055462,2391.4760391095497,0.0034722222222222225
2391.481247442883,1.00123078,0.0012828551324761438,2391.479511331772,0.0034722222222222225
2391.4847196651053,0.9998398850000001,0.0015720475674499332,2391.482983553994,0.0034722222222222225
2391.4881918873275,1.00060529,0.0012840632385100494,2391.4864557762166,0.0034722222222222225
2391.4916641095497,1.00159518,0.0015740446020223481,2391.489927998439,0.0034722222222222225
2391.495136331772,0.99961775,0.0012849602955925918,2391.493400220661,0.0034722222222222225
2391.498608553994,0.998182625,0.001573439077622919,2391.496872442883,0.0034722222222222225
2391.5020807762166,0.9982180966666666,0.001284852179691286,2391.5003446651053,0.0034722222222222225
2391.505552998439,1.0020416,0.001575796785232363,2391.5038168873275,0.0034722222222222225
2391.509025220661,0.9997534699999999,0.0012856556402122666,2391.5072891095497,0.0034722222222222225
2391.512497442883,1.00092465,0.0015763354458958958,2391.510761331772,0.0034722222222222225
2391.5159696651053,0.9999535933333332,0.0012878749828299956,2391.514233553994,0.0034722222222222225
2391.5194418873275,1.00051077,0.0015773480644655905,2391.5177057762166,0.0034722222222222225
2391.5229141095497,0.9989127533333333,0.0012875712438655475,2391.521177998439,0.0034722222222222225
2391.526386331772,1.000492565,0.0015779257951862478,2391.524650220661,0.0034722222222222225
2391.529858553994,1.0001924466666667,0.0012889379092550213,2391.528122442883,0.0034722222222222225
2391.5333307762166,1.0007866,0.0015795360522557532,2391.5315946651053,0.0034722222222222225
2391.536802998439,1.0007390866666668,0.0012900514074383836,2391.5350668873275,0.0034722222222222225
2391.540275220661,1.001097775,0.001581658622004544,2391.5385391095497,0.0034722222222222225
2391.543747442883,0.9997233,0.0012908204363256907,2391.542011331772,0.0034722222222222225
2391.5472196651053,0.997428805,0.0015806779198889584,2391.545483553994,0.0034722222222222225
2391.5506918873275,0.9994351666666667,0.001291540695308862,2391.5489557762166,0.0034722222222222225
2391.5541641095497,1.001602,0.0015833621066890771,2391.552427998439,0.0034722222222222225
2391.557636331772,0.9988198166666665,0.001292237228163863,2391.555900220661,0.0034722222222222225
2391.561108553994,1.0002290999999999,0.001584049782736159,2391.559372442883,0.0034722222222222225
2391.5645807762166,0.9980234499999999,0.0012918004964695962,2391.5628446651053,0.0034722222222222225
2391.568052998439,0.9994204499999999,0.001583091379951178,2391.5663168873275,0.0034722222222222225
2391.571525220661,0.9990880866666667,0.0012927132518584972,2391.5697891095497,0.0034722222222222225
2391.574997442883,1.000224835,0.0015844875736913818,2391.573261331772,0.0034722222222222225
2391.5784696651053,0.9995321133333332,0.0012930587668369717,2391.576733553994,0.0034722222222222225
2391.5819418873275,0.99965539,0.0015849354897827816,2391.5802057762166,0.0034722222222222225
2391.5854141095497,0.9987612133333332,0.0012936387473820234,2391.583677998439,0.0034722222222222225
2391.588886331772,1.00046469,0.001586102109070949,2391.587150220661,0.0034722222222222225
2391.592358553994,1.0006578733333333,0.0012953654587527653,2391.590622442883,0.0034722222222222225
2391.5958307762166,1.000363485,0.00158639705152245,2391.5940946651053,0.0034722222222222225
2391.599302998439,0.9994392933333334,0.0012947110200523194,2391.5975668873275,0.0034722222222222225
2391.602775220661,1.00031793,0.0015857918792627683,2391.6010391095497,0.0034722222222222225
2391.606247442883,0.9992937733333335,0.0012941380525223407,2391.604511331772,0.0034722222222222225
2391.6097196651053,0.999506965,0.0015838246517074703,2391.607983553994,0.0034722222222222225
2391.6131918873275,1.0027565,0.0012947782124441386,2391.6114557762166,0.0034722222222222225
2391.6166641095497,1.0000801,0.001583969668758051,2391.614927998439,0.0034722222222222225
2391.620136331772,1.00025059,0.0012931657846113403,2391.618400220661,0.0034722222222222225
2391.623608553994,0.99797979,0.0015825921063922,2391.621872442883,0.0034722222222222225
2391.6270807762166,0.9987741633333332,0.0012917504896429951,2391.6253446651053,0.0034722222222222225
2391.630552998439,1.0012489,0.0015827069300510834,2391.6288168873275,0.0034722222222222225
2391.634025220661,0.99920477,0.0012910477516537107,2391.6322891095497,0.0034722222222222225
2391.637497442883,1.0011862,0.001582087010017063,2391.635761331772,0.0034722222222222225
2391.6409696651053,1.0017331466666668,0.0012911035443035324,2391.639233553994,0.0034722222222222225
2391.6444418873275,0.99976321,0.001580198140235738,2391.6427057762166,0.0034722222222222225
2391.6479141095497,0.9997459866666668,0.0012897424374012092,2391.646177998439,0.0034722222222222225
2391.651386331772,1.00078495,0.0015798579792998966,2391.649650220661,0.0034722222222222225
2391.654858553994,0.9987751633333334,0.0012890398814024487,2391.653122442883,0.0034722222222222225
2391.6583307762166,1.00176315,0.0015791553885167262,2391.6565946651053,0.0034722222222222225
2391.661802998439,0.99919876,0.0012884438674987547,2391.6600668873275,0.0034722222222222225
2391.665275220661,1.00068535,0.0015779942185177055,2391.6635391095497,0.0034722222222222225
2391.668747442883,1.0023395,0.0012886090146918933,2391.667011331772,0.0034722222222222225
2391.6722196651053,0.999423725,0.0015764853610960364,2391.670483553994,0.0034722222222222225
2391.6756918873275,0.9976526133333333,0.0012871979996629034,2391.6739557762166,0.0034722222222222225
2391.6791641095497,1.00055979,0.0015764656521374402,2391.677427998439,0.0034722222222222225
2391.682636331772,0.9977218566666667,0.0012867054565430696,2391.680900220661,0.0034722222222222225
2391.686108553994,1.00159808,0.0015764329914495613,2391.684372442883,0.0034722222222222225
2391.6895807762166,0.9995029633333333,0.001286908519394339,2391.6878446651053,0.0034722222222222225
2391.693052998439,1.0011298499999999,0.0015756863821593757,2391.6913168873275,0.0034722222222222225
2391.696525220661,0.9987553366666667,0.001286036497282991,2391.6947891095497,0.0034722222222222225
2391.699997442883,0.997733235,0.0015734901457337641,2391.698261331772,0.0034722222222222225
2391.7034696651053,0.9989242366666667,0.0012859787848680164,2391.701733553994,0.0034722222222222225
2391.7069418873275,0.99866864,0.0015736878281518583,2391.7052057762166,0.0034722222222222225
2391.7104141095497,0.9990120100000001,0.0012852032967964127,2391.708677998439,0.0034722222222222225
2391.713886331772,0.999554905,0.00157430735480492,2391.712150220661,0.0034722222222222225
2391.717358553994,0.99825996,0.0012850743549543738,2391.715622442883,0.0034722222222222225
2391.7208307762166,1.001475955,0.0015748756301058545,2391.7190946651053,0.0034722222222222225
2391.724302998439,0.9989532100000001,0.0012857685375566215,2391.7225668873275,0.0034722222222222225
2391.727775220661,0.99776179,0.0015734437565305742,2391.7260391095497,0.0034722222222222225
2391.731247442883,0.9980731833333333,0.001284954410626783,2391.729511331772,0.0034722222222222225
2391.7347196651053,0.9979887599999999,0.0015740077949036061,2391.732983553994,0.0034722222222222225
2391.7381918873275,0.9997101666666667,0.0012845440163464644,2391.7364557762166,0.0034722222222222225
2391.7416641095497,1.000503465,0.001573057131801997,2391.739927998439,0.0034722222222222225
2391.745136331772,0.9993670033333334,0.0012839941930779823,2391.743400220661,0.0034722222222222225
2391.748608553994,0.999871815,0.0015726901872333678,2391.746872442883,0.0034722222222222225
2391.7520807762166,0.9998787933333334,0.0012835312889503006,2391.7503446651053,0.0034722222222222225
